text,label
مجدلاني يُكرم الرسام الفلسطيني محمود أبو دغش لفوزه بجائزة عمار لدعم المبدعين من ذوي الاعاقة كرم وزير التنمية الاجتماعية د أحمد مجدلاني، الرسام الفلسطيني محمود أبو دغش بعد فوزه مؤخراً بالمركز الثاني على مستوى الوطن العربي بجائزة عمار لدعم المبدعين من ذوي الإعاقة ، في دورتها السابعة لعام 2023، والتي انطلقت تحت شعار الإلهام يتكلم عربي في السعودية أكد د مجدلاني على أن دور وزارة التنمية الاجتماعية الاهتمام بالشباب المبدعين ودعمهم في كافة المجالات، وعلى وجه الخصوص ذوي الإعاقة منهم، معبراً عن اعتزازه وفخره بما حققه الفنان محمود من انجاز ورفع اسم فلسطين عالياً في هذه المسابقة، موجهاً الدعوة لجميع المبدعين,0
100 يوم على حرب غزة مباشر كلمة جديدة لـ أبو عبيدة والاحتلال يقر بإجلاء 2700 من جرحاه في اليوم الـ100 للعدوان على غزة، أطل أبو عبيدة الناطق باسم كتائب عز الدين القسام الجناح العسكري لحركة المقاومة الإسلامية حماس في أول كلمة له بالصوت والصورة منذ 23 نوفمبر تشرين الثاني الماضي، في حين قدم جيش الاحتلال حصيلة لعدد جرحاه الذين أجلاهم وعدد الصواريخ التي تعرضت لها إسرائيل منذ بدء الحرب,0
125 شهيدا في يوم واحد بغزة والاحتلال يقر بمقتل ضابط وجندي واصل جيش الاحتلال الإسرائيلي قصف عدة مواقع في قطاع غزة، مخلفا 125 شهيدا فلسطينيا خلال 24 ساعة، لترتفع بذلك الحصيلة إلى نحو 24 ألف شهيد منذ بداية الحرب قبل 100 يوم، في حين أقرّ جيش الاحتلال فجر اليوم الأحد بمقتل ضابط احتياط وجندي وقال المتحدث باسم وزارة الصحة في غزة الدكتور أشرف القدرة إن جيش الاحتلال ارتكب 11 مجزرة ضد العائلات في قطاع غزة، راح ضحيتها 125 شهيدا إضافة إلى إصابة 265، وهذا مجموع ما وصل للمستشفيات فقط خلال الـ24 ساعة الماضية وقال مراسل الجزيرة إن 12 شهيدا سقطوا في قصف إسرائيلي متواصل على خان يون,0
100 يوم كأنها 100 عام الأونروا تندد بـ الحرب المدمرة في غزة قال فيليب لازاريني، المفوض العام لوكالة الأمم المتحدة لغوث وتشغيل اللاجئين الفلسطينيين أونروا ، إن الـ100 يوم الماضية كانت مثل 100 عام لسكان غزة وأشار لازاريني في بيان أمس السبت بالتزامن مع مرور 100 يوم على الهجمات الإسرائيلية على قطاع غزة إلى أن الفلسطينيين تعرضوا لأكبر تهجير منذ عام 1948 بسبب القصف، وأضاف أن 1 4 مليون شخص لجؤوا إلى ملاجئ الأونروا واضطروا للعيش في ظروف غير إنسانية ولفت إلى أن غزة شهدت خلال الـ100 يوم الماضية جسامة الموت، والدمار، والتهجير، والجوع، والخسارة، والحزن في الأيام الـ100 الماضية ,0
غضب على المنصات العربية بسبب استهداف أميركا مواقع جماعة الحوثيين صبّ الناشطون العرب غضبهم على الولايات المتحدة، بسبب الهجمات التي شنتها المقاتلات الأميركية على مواقع تابعة لجماعة أنصار الله الحوثيين، ردّا على هجماتهم ضد السفن الإسرائيلية في البحر الأحمر وكانت القيادة الأميركية الوسطى أعلنت أن الضربات المشتركة تمت بدعم من أستراليا وكندا وهولندا والبحرين، لإضعاف قدرات جماعة أنصار الله الحوثيين على استهداف السفن الدولية في البحر الأحمر بينما قالت جماعة أنصار الله إن القصف استهدف قاعدة الديلمي الجوية ، شمال صنعاء، ومحيط مطار الحُدَيْدَة، و معسكر كهلان في صعدة شمالا، و مطار ع,0
فيديو لانهيار إيتمار بن غفير حديثًا بعد أنباء عن مقتل زوجته اكيد وانت بتتفرج علي فيديو بن غفير ولحظه انهياره هتشعر بالسعاده سواء مراته فطست أو في العناية المركزة مش مهم المهم انه بيدفع تمن جرايمه وكل التحيه ل أبطال الضفة الغربية,1
الناشطون يطالبون القاهرة بفتح معبر رفح ردا على اتهام إسرائيل لها لا تزال تداعيات اتهام إسرائيل لمصر بشأن معبر رفح تثير الجدل، خاصة على مستوى وسائل التواصل الاجتماعي، حيث توالت التغريدات والتعليقات المنددة بتملص الاحتلال من مسؤوليته، ومطالبة النظام المصري بفتح المعبر، كرد مباشر على مزاعم إسرائيل ويعدّ معبر رفح الممر الوحيد للفلسطينيين في قطاع غزة إلى العالم الخارجي، فهو الوحيد الذي لا تسيطر عليه إسرائيل بشكل مباشر من بين 7 معابر تحيط بالقطاع ومنذ الأيام الأولى للعدوان، قصفت الطائرات الإسرائيلية محيط معبر رفح 4 مرات على أيام متتالية، ووقع القصف بشكل مباشر في الجانب الفلسطي,0
المرصد الأورومتوسطي 100 ألف ضحية في 100 يوم من الحرب على غزة كشف المرصد الأورومتوسطي لحقوق الإنسان اليوم الأحد عن أرقام صادمة أسفرت عنها 100 يوم من الحرب الإسرائيلية المستمرة على قطاع غزة، مشيرا إلى مقتل وإصابة 100 ألف فلسطيني وقال المرصد في بيان إن هناك 100 ألف فلسطيني بين قتيل وجريح ومفقود في اليوم الـ100 لجريمة الإبادة الجماعية الإسرائيلية بحق قطاع غزة وأضاف أن إسرائيل ارتكبت جرائم حرب مروّعة ذهب ضحيتها بمعدل 1000 فلسطيني من القطاع يوميا، في أكثر إحصائية دموية في التاريخ الحديث للحروب وتابع نحو 92 من الضحايا في غزة من المدنيين، بينهم 12 ألفا و345 طفلا و6471 امرأة،,0
اشتباكات في جنين والاحتلال يعتقل شقيقتي صالح العاروري اقتحمت قوات الاحتلال الإسرائيلي مدينة جنين شمالي الضفة الغربية وهو ما أدى إلى اندلاع اشتباكات مسلحة عنيفة مع مقاومين، كما نفذت اقتحامات متزامنة في نابلس ورام الله والخليل واعتقلت شقيقتي الشهيد صالح العاروري نائب رئيس المكتب السياسي لحركة المقاومة الإسلامية حماس الذي اغتيل في العاصمة اللبنانية بيروت مطلع الشهر الجاري وبدأ اقتحام جنين ليلا ولا يزال مستمرا حتى صباح اليوم وشاركت فيه عشرات الآليات العسكرية والإسرائيلية وأفاد مراسل الجزيرة بأن قوات الاحتلال حاصرت المدخل الرئيسي لمخيم جنين، مشيرا إلى اندلاع اشتباك,0
أبرز تطورات اليوم الـ100 من الحرب الإسرائيلية على غزة واصل الاحتلال الإسرائيلي عدوانه على قطاع غزة والضفة الغربية لليوم الـ100، وشهد هذا اليوم مؤشرات على الخلافات الداخلية في إسرائيل، وسط إحباط أميركي تجاه رئيس الوزراء بنيامين نتنياهو وقبل نهاية هذا اليوم خرج الناطق باسم كتائب عز الدين القسام أبو عبيدة بكلمة مسجلة بالصوت والصورة للمرة الأولى منذ 23 نوفمبر تشرين الثاني وأكد أن القسام استهدفت وأخرجت 1000 آلية عسكرية إسرائيلية خلال 100 يوم من الحرب الإسرائيلية على قطاع غزة وشدد على أن أي حديث سوى وقف العدوان على الشعب الفلسطيني ليست له أي قيمة، مبينا أن الاحتلال ,0
تزييف فيديو إصابة صحفي في جنين قوة غزة الجرحى ينقذون أنفسهم عن طريق الركض والاستلقاء على نقالة,1
جيش الاحتلال قصفنا 30 ألف موقع بغزة خلال 100 يوم أعلن الجيش الإسرائيلي اليوم الأحد أنه قصف 30 ألف موقع في غزة خلال 100 يوم من حربه المتواصلة منذ السابع من أكتوبر تشرين الأول الماضي على القطاع كما قال إنه جنّد خلال ذات الفترة 295 ألف جندي وضابط من صفوف الاحتياط، وأنه أجلى 970 عسكريا بواسطة المروحيات، ونحو 1700 بواسطة سيارات الإسعاف، ممن جُرحوا خلال المعارك مع فصائل المقاومة الفلسطينية وأضاف أنه اعتقل 2300 فلسطينيا من القطاع، بعضهم شارك في هجوم طوفان الأقصى الذي شنه مقاتلو حركة المقاومة الإسلامية حماس في مدن وبلدات غلاف غزة وأشارت القناة 12 الإسرائيلية أن 1,0
خبراء المؤسسات الإسرائيلية تتفكك والجيش لا يريد مواصلة الحرب يرى خبراء ومحللون أن إسرائيل بدأت تتراجع سياسيا وعسكريا عن أهدافها الأولى للحرب في قطاع غزة، وأنها ربما بدأت تمهد لصفقة تبادل أو تهدئة للعمليات بعدما وصل الخلاف بين مؤسساتها الأمنية والسياسية إلى مرحلة التفكك، ولم يعد الجيش راغبا في مواصلة القتال وكانت إذاعة جيش الاحتلال قد أعلنت في وقت سابق اليوم الاثنين أن 3 فرق فقط 99 162 98 هي المتبقية في غزة حاليا بعد سحب مزيد من القوات كما قالت صحيفة إسرائيل هيوم إن الفرقة 36 التي تم سحبها تضم ألوية غولاني والسادس والسابع واللواء 188 إلى جانب سلاح الهندسة وتعليقا على ,0
5 شهداء في الضفة وكتائب الأقصى تعلن تشكيل مجلس عسكري للمقاومة نفذ الجيش الإسرائيلي في وقت مبكر اليوم الاثنين عمليات اقتحام جديدة في الضفة الغربية بعيد استشهاد 5 فلسطينيين برصاص قواته في إطار تصعيدها المستمر منذ إطلاق المقاومة معركة طوفان الأقصى في السابع من أكتوبر تشرين الأول الماضي، بينما تم الإعلان عن تشكيل مجلس عسكري موحد للمقاومة بالضفة وأعلنت وزارة الصحة الفلسطينية ارتفاع عدد الشهداء بمدن الضفة الغربية أمس الأحد إلى 5 بعد استشهاد شابين برصاص قوات الاحتلال الإسرائيلي عند المدخل الشمالي لمحافظة رام الله والبيرة وقالت الوزارة إن الفتى سليمان كنعان 17 عاما استشهد إثر,0
12 مجزرة جديدة بغزة والشهداء يتجاوزون 24 ألفا قالت وزارة الصحة في غزة إن الاحتلال الإسرائيلي ارتكب في اليوم الأول بعد المائة للعدوان على القطاع، 12 مجزرة راح ضحيتها 135 شهيدا وأصيب فيها 252 شخصا وبهذا يرتفع عدد الشهداء في غزة منذ 7 أكتوبر تشرين الأول الماضي إلى 24 ألفا و100 شهيد، فيما بلغ عدد المصابين 60 ألفا و834 جريحا وقد واصلت قوات الاحتلال قصفها مواقع في القطاع أدت إلى استشهاد عشرات الفلسطينيين في غارات فجر اليوم وأفاد مراسل الجزيرة باستشهاد 33 فلسطينيا وإصابة العشرات جراء قصف على منازل بمدينة غزة في ساعات الفجر الأولى انفجار ضخم كما أفاد بسماع دوي,0
عكس التيار في هوليود نجوم يدعمون فلسطين ويثيرون تفاعل مغردين جاءت مشاركة قرابة 30 فنانا عالميا في مبادرة داعمة لاتهام جنوب أفريقيا إسرائيل أمام محكمة العدل الدولية بارتكاب إبادة جماعية في قطاع غزة، عكس تيار الدعم الواسع من نجوم هوليود للاحتلال الإسرائيلي في حربه على القطاع، وهو الأمر الذي أثار تفاعلا عبر منصات التواصل ويرى مراقبون أن انتقاد أي من نجوم الوسط الفني في الغرب لإسرائيل هو انتحار مهني حيث يؤدي ذلك إلى تغييبه عن الشاشة وعزله عن الوسط، وهو ما دفع في المقابل نحو 700 من مشاهير هوليود لتوقيع عريضة يبدون فيها دعمهم لإسرائيل في حربها على غزة لكن 29 فنانا وكاتبا م,0
ما أبرز ما لفت انتباه جمهور المنصات في كلمة أبو عبيدة بعد 51 يوما من آخر ظهور له، خرج أمس الأحد أبو عبيدة الناطق باسم كتائب القسام الجناح العسكري لحركة المقاومة الإسلامية حماس بكلمة مصورة بعد 100 يوم بدء العدوان الإسرائيلي على غزة وكالعادة في أي خطاب أو كلمة يلقيها أبو عبيدة أو كما يطلق عليه جمهور منصات التواصل الملثم يبدأ المتابعون للأحداث في غزة بتحليل كلمته والرسائل التي جاءت فيها، والخسائر التي كبدتها المقاومة الفلسطينية للقوات الإسرائيلية المتوغلة في القطاع وقال مدونون إن كلمة أبو عبيدة المصورة بعد 100 يوم من المعارك الشرسة ضد القوات الإسرائيلية المتوغلة ,0
القسام تباغت 5 جنود من أحد الأنفاق وسرايا القدس تقصف سديروت أعلنت المقاومة الفلسطينية تنفيذ سلسلة من العمليات ضد قوات الاحتلال وسط قطاع غزة وجنوبه، كما قصفت بالصواريخ مستوطنة سديروت، في حين أعلنت إسرائيل عن إصابة المزيد من جنودها وضباطها خلال الساعات الأخيرة وقالت كتائب القسام، الجناح العسكري لحركة المقاومة الإسلامية حماس ، مساء اليوم الاثنين إن مقاتليها أغاروا من أحد الأنفاق على قوة إسرائيلية راجلة بالأسلحة الرشاشة من مسافة الصفر، وتمكنوا من القضاء على 5 جنود، وذلك شرق مدينة خان يونس جنوبي قطاع غزة كما أعلنت استهداف قوة راجلة أخرى بقذيفة مضادة للأفراد وإيقاعها بين ,0
قتيل وجرحى في عمليات دهس وطعن بتل أبيب والاحتلال يقتحم منزل المنفذ بالخليل قتلت إسرائيلية وأصيب 4 بجروح خطيرة، و9 بجروح متوسطة في عمليات طعن ودهس بمدينة رعنانا في تل أبيب وبثت وسائل إعلام إسرائيلية صورا أولية لاعتقال شاب فلسطيني قالت الشرطة إنه يبلغ من العمر 24 عاما وذكرت القناة الـ12 الإسرائيلية أن الشرطة تمكنت من اعتقال شخص آخر ساعد المنفذ، ويبلغ من العمر 44 وهو قريب منفّذ العملية، وهما من سكان بلدة بني نعيم بمدينة الخليل في الضفة الغربية ويقيمان في إسرائيل بشكل غير قانوني ووفقا لمراسلة الجزيرة فالتحقيقات الأولية للشرطة الإسرائيلية تشير إلى قيام منفذ العملية بطعن امرأة أُعلن عن ,0
الاحتلال يسحب فرقة عسكرية والقسام تلاحق قواته بخان يونس في اليوم الـ101 لعدوانه على غزة، واصل جيش الاحتلال قصفه جنوب القطاع ووسطه، وقال مراسل الجزيرة إن انفجارات ضخمة هزّت مخيم البريج وسط القطاع وجحر الديك جنوبه، وسط اشتباكات بالأسلحة الرشاشة الثقيلة,0
رافضو حرب غزة في إسرائيل يواجهون التخوين والعزلة في أحد مقاهي تل أبيب، تناقش صوفيا أور 17 عاما بصوت خافت مع الناشط من أجل السلام نافيه شبطاي ليفين رفضها الخدمة العسكرية في خضم الحرب المتواصلة منذ أكثر من 100 يوم على قطاع غزة، خشية أن يسمعهما أحد يدرك ليفين وصوفيا أنهما ينتميان إلى أقلية في بلد يعاني من صدمة ما بعد هجوم السابع من أكتوبر تشرين الأول الماضي، حيث كشفت دراسة أجراها معهد ميدغام ونُشرت في صحيفة ماكور ريشون الإسرائيلية الأسبوعية اليمينية أمس، أن 92 من اليهود الإسرائيليين يؤيدون استمرار الحرب حتى القضاء على حركة المقاومة الإسلامية حماس وبسبب رفضها,0
صورة لجندي إسرائيلي بعد تفجير عبوة في غزة صورة لجندي بعد تفجير عبوة ناسفة في دبابة امس في غزة كانوا الشباب عم يشمموا الهوا,1
أمير قطر فلسطين قضية شرف وقتل وتهجير شعبها خط لا يمكن تجاوزه قال أمير دولة قطر الشيخ تميم بن حمد آل ثاني إن فلسطين قضية مبدأ وشرف وأكد الشيخ تميم أثناء استقباله أمس الأحد رئيس المجلس البلدي المركزي ونائب الرئيس وأعضاء المجلس في الديوان الأميري أن قتل وتهجير الفلسطينيين خط لا يمكن تجاوزه أو قبوله وخلال اجتماعه مع وزير الخارجية الأميركي أنتوني بلينكن بالدوحة في وقت سابق من الشهر الجاري، أكد أمير قطر ضرورة العمل على الوقف الفوري لإطلاق النار وحماية المدنيين في قطاع غزة كما دعا إلى إدخال المساعدات الإنسانية بشكل كاف ومستدام إلى مناطق القطاع كافة، والعمل على خفض التصعيد م,0
التعليم العالي تدين اقتحام الاحتلال لجامعة النجاح واعتقال عدد من طلبتها وموظفيها أدانت وزارة التعليم العالي والبحث العلمي اقتحام جيش الاحتلال، فجر اليوم، الحرم القديم لجامعة النجاح الوطنية في نابلس واعتقال عدد من طلبتها وموظفيها والاعتداء عليهم، وإحداث خراب في ممتلكاتها ومبانيها وقالت الوزارة في بيان لها، إن مُواصلة الاحتلال لجرائمه، واستمراره في انتهاك حُرمة مؤسسات التعليم العالي يُعد ضرباً بعرض الحائط لكافة القوانين والمواثيق الدولية التي تُجرّم الاعتداء على هذه المؤسسات، وتَكْفَل الحق بالتعليم للطلبة في ظل بيئة آمنة ومُستقرة في كافة الظروف وطالبت التعليم العالي كافة المؤسسات والمنظما,0
رفع العلم الفلسطيني وعزف النشيدين الفلسطيني والعراقي على ارض معرض بغداد الدولي نظم اليوم في العاصمة العراقية بغداد حفلاً رسمياً على هامش معرض بغداد الدولي بحضور سفير فلسطين لدى العراق احمد الرويضي ووكيل وزارة التجارة الاقتصادي في العراق الشقيق غسان فرحان حميد ومدير عام المعارض العراقية الدكتور مصطفى العاني جاء الاحتفال الرسمي تكريما من العراق الشقيق لنضال الشعب الفلسطيني وصموده على ارضه وإعلان افتتاح جناح فلسطين الذي أقامته سفارة دولة فلسطين لدى العراق على ارض معرض بغداد الدولي والذي احتوى على عدد من الأعمال التراثية والأشغال اليدوية بدأ الاحتفال الرسمي برفع علمي فلسطين والعراق مع عزف,0
فيديو حرق صورتي الحوثي ونصر الله في غزة خلال وقفة تضامنية مع السوريين من قلب التي ترفض مشروع أذرع إيران في القطاع بإحراق صور عبد الملك الحوثي وحسن نصر الله,1
مواجهات واعتقالات بالضفة الغربية وسط تحذيرات إسرائيلية من انفجار وشيك اندلعت مواجهات في وقت مبكر اليوم الثلاثاء في مدن وبلدات في الضفة الغربية خلال عمليات اقتحام جديدة نفذتها قوات الاحتلال الإسرائيلي وشهدت اعتقالات وتخريبا للبنية التحتية، وسط تحذيرات إسرائيلية من انفجار وشيك للوضع وأفاد مراسل الجزيرة بأن الجيش الإسرائيلي اقتحم قبيل فجر اليوم مدينة رام الله وسط الضفة الغربية من محورها الغربي وداهم شقة سكنية في حي بطن الهوا تعود للأسير الطبيب أيسر البرغوثي، كما اقتحمت قوات إسرائيلية بلدة بيت سيرا القريبة وفي شرقي الضفة، اقتحمت قوات إسرائيلية قبيل الفجر اليوم مخيم عين السلطان في,0
مواجهات مع الاحتلال بعد اقتحام بلدات بالضفة الغربية واعتقال 50 فلسطينيا واصلت قوات الاحتلال الإسرائيلي اقتحاماتها لمدن وبلدات في الضفة الغربية المحتلة، واندلعت مواجهات مع الشبان الفلسطينيين في عدد منها، بينما اعتقل الاحتلال العشرات وقال مراسل الجزيرة إن قوات الاحتلال الإسرائيلي اقتحمت بلدة عناتا شرق القدس المحتلة وقريتي نحالين وحوسان غرب بيت لحم وأفاد المراسل باندلاع مواجهات بين شبان فلسطينيين وقوات إسرائيلية، إذ أطلق جنود الاحتلال الرصاص الحي وقنابل الغاز المدمع على الشبان المحتجين، كما أغلقوا المحلات التجارية وفتشوا عددا من المنازل بعد اقتحامها وأعلن الهلال الأحمر إصابة شاب ب,0
المقاومة تطلق رشقات صاروخية وتكبد الاحتلال مزيدا من الخسائر بغزة قالت كتائب عز الدين القسام الجناح العسكري لحركة المقاومة الإسلامية حماس ، إن مقاتليها استهدفوا آليات للاحتلال الإسرائيلي، وخاضوا اشتباكات من مسافة صفر مع جنوده، في حين أقر الجيش الإسرائيلي بمقتل ضابط وجندي وجرح 26 آخرين في معارك قطاع غزة خلال 24 ساعة وأعلنت كتائب القسام استهداف دبابتين إسرائيليتين وجرافة عسكرية، وأنها اشتبكت من مسافة صفر مع قوة راجلة جنوب خان يونس جنوبي قطاع غزة وقبل ذلك بقليل، قالت الكتائب إنها قصفت بقذائف هاون تجمعا لآليات وجنود الاحتلال الإسرائيلي بخان يونس أيضا من جهتها، قالت سرايا القد,0
القسام تتصدى لتوغلات بشمال القطاع و ذهول أميركي إسرائيلي من شبكة الأنفاق في اليوم الـ102 من الحرب على غزة، تتصدى المقاومة الفلسطينية لمحاولات إسرائيلية لمعاودة التوغل شمالي القطاع، بالتزامن مع معارك ضارية وسط مدينة خان يونس في المنطقة الجنوبية,0
الفيديو من أكتوبر الفائت للمظاهرة الأخيرة المطالبة بفتح معبر رفح في مصر الهتاف من القاهرة لـ غزة يا فلسطين يا فلسطين احنا كمان محتلين من نتائج حرب غزة إن بقى فيه يقين عند كل عربي واعي إن بلده تحت الاحتلال الصهيوني، وإن غزة الوحيدة بين الاف المدن العربية والاسلامية التي تقاوم ولذلك كل العالم ضدها,1
تصريحات السيسي عن عدم إغلاق معبر رفح بعد اتهام إسرائيل لمصر بمنع دخول المساعدات إلي فات كوم وإلي جاي كوم ثاني خالص و رفح لم ولن يغلق کلام مهم للرئيس عبد الفتاح السيسي نأمل أن يُترجم لأفعال حقيقية يلمسها الناس في هناك آلاف شاحنات المساعدات المكدسة على الجانب المصري من المعبر وهناك آلاف الجرحى والمرضى الذين يحتاجون للسفر، وهناك مشكلة الرشاوي الكبيرة، إذا تم معالجة هذه القضايا فسأكون أول من يشكر مصر هذا وقت الفعل وهذا المأمول من كل الأشقاء وفي مقدمتهم مصر,1
غارات إسرائيلية مكثفة شمال غزة والمقاومة تقصف النقب برشقة صاروخية يواصل جيش الاحتلال منذ فجر اليوم الثلاثاء قصفه المدفعي والجوي على شمال قطاع غزة ووسطه، وذلك بعد ساعات من إعلان وزير الدفاع يوآف غالانت انتهاء العملية البرية المكثفة في تلك المناطق، وسط انقطاع خدمات الاتصالات والإنترنت عن القطاع لليوم الخامس على التوالي وإطلاق صواريخ على غلاف غزة وأفاد مراسل الجزيرة بأن الطيران الحربي الإسرائيلي شن غارات على جباليا شمال قطاع غزة استهدفت منازل المواطنين، وأكد تجدد القصف على مناطق متفرقة في الشمال وتركز قصف الاحتلال على بلدتي بيت لاهيا وبيت حانون، ورافقه إطلاق نار مكثف من الآل,0
غالانت العملية البرية المكثفة انتهت شمال غزة وستنتهي بالجنوب قريبا قال وزير الدفاع الإسرائيلي يوآف غالانت مساء أمس الاثنين إن العملية البرية المكثفة في شمالي قطاع غزة انتهت، وقريبا ستنتهي في الجنوب أيضا، وذلك عقب إعلان الجيش الإسرائيلي نقل وحدة دوفدوفان من القطاع إلى الضفة الغربية المحتلة وسحب الفرقة الـ36 التي تضم لواء غولاني وأضاف غالانت في مؤتمر صحفي بمناسبة مرور 100 يوم على الحرب أنه قدم خطة في بداية الحرب نصت على أن مرحلة المناورات البرية المكثفة ستستمر نحو 3 أشهر، مؤكدا أنها انتهت في شمال غزة وتابع أن الجيش الإسرائيلي سيصل إلى مرحلة انتهاء العمليات البرية المكثفة في ,0
رؤية واشنطن لليوم التالي للحرب تطبيع إقليمي والأمن لإسرائيل ودولة للفلسطينيين قال مستشار الأمن القومي الأميركي جيك سوليفان إن رؤية واشنطن لليوم التالي للحرب في قطاع غزة تشمل التطبيع الإقليمي والأمن لإسرائيل ودولة للفلسطينيين وأضاف سوليفان في كلمة على هامش المنتدى الاقتصادي العالمي في دافوس أن على إسرائيل احترام القوانين الدولية خلال حملتها العسكرية على غزة وأكد سوليفان أن الولايات المتحدة ستواصل العمل مع بقية الدول من أجل الإفراج عن الأسرى، وضمان وصول الفلسطينيين للمياه والغذاء والأدوية والأمان الذي يحتاجونه ويستحقونه وأشار مستشار الأمن القومي الأميركي إلى أن الولايات المتحدة تسعى إل,0
أيّد إبادة غزة كيف علق مغردون على احتفال مزعج للاعب إسرائيلي في تركيا أثار لاعب إسرائيلي ينشط بصفوف ناد تركي جدلا واسعا بعدما أحرز هدفا، واحتفل به بطريقة بدت وكأنها تدعم الإبادة الإسرائيلية في غزة المستمرة منذ أكثر من 100 يوم وكان ساغيف يحزقيل 28 عاما قد سجل هدفا لصالح فريقه أنطاليا سبور أمام طرابزون سبور ضمن منافسات الدوري التركي لكرة القدم، حيث رفع يده وعليها ضمادة، ورسم عليها شعار نجمة داود السداسية، وكتب عليها 100 يوم 7 أكتوبر وأثارت الحركة غضبا واسعا في منصات التواصل الاجتماعي، واتهمه المعلقون بدعم الإبادة في غزة ، بينما فتح مكتب المدعي العام في ولاية أنطاليا تحقيقا قضائ,0
أمنيات أطفال غزة بعد 100 يوم من العدوان الإسرائيلي أصبح أكبر ما يحلم به الأطفال الفلسطينيون في قطاع غزة، بعد مرور 100 يوم من العدوان الإسرائيلي على القطاع هو أن تنتهي الحرب الإسرائيلية التي دمرت كل شيء، وأن يعيشوا بسلام مع العودة إلى حياتهم الطبيعية والذهاب إلى مدارسهم وتوفير الطعام والشراب لهم دون معاناة، بعد أن هجروا ونزحوا مع أسرهم إلى مخيمات تفتقر لأبسط مقومات الحياة ونشرت قناة الجزيرة مباشر فيديو سأل فيه أطفال قطاع غزة عن أحوالهم بعد 100 يوم من العدوان، و بجملة كل شيء راح أجابت البراءة من غزة ويتعرض أطفال غزة لمعاناة شديدة تزداد يوما بعد يوم، جراء الحر,0
مجدلاني يدعو لاتخاذ موقف موحد مع القيادة الفلسطينية من أجل وقف العدوان على قطاع غزة دعا رئيس المجلس الاقتصادي الاجتماعي الفلسطيني د أحمد مجدلاني الاتحاد الأوروبي والمجلس الاقتصادي والاجتماعي الاوروبي خلال اجتماعه صباح اليوم برئيس المجلس الاقتصادي الاوروبي ديمتريس دكتيارياديس عقده اتخاذ موقف موحد مع القيادة الفلسطينية من أجل وقف العدوان على قطاع غزة وتبادل الاسرى من الطرفين وفتح المعابر وإدخال المساعدات الإنسانية وخاصة الايوائية منها وجدد دعوته إلى وقف سياسة التهجير القسري لسكان من القطاع وأكد د مجدلاني ان القيادة الفلسطينية تتطلع لليوم التالي لوقف إطلاق النار ووحدة الاراضي الفلسطينية مجددا,0
وزير التنمية يطلع القنصل البريطاني العام على آخر المستجدات الإنسانية في قطاع غزة أطلع وزير التنمية الاجتماعية د أحمد مجدلاني القنصل البريطانية العامة دايان كورنر، على آخر المستجدات الإنسانية في قطاع غزة ذلك مع استمرار العدوان لليوم 102 ما جعل 99 من سكان القطاع تحت خط الفقر اضافة لانعدام الأمن الغذائي لغالبية سكان القطاع خلال الاجتماع الذي جرى بعد ظهر اليوم ناقش الطرفان آخر المستجدات السياسية على الساحة الفلسطينية والإقليمية والدولية، وسبل وقف إطلاق النار، والدور البريطاني الفعال في الإغاثة الطبية مع استمرار الحرب الدموية والكارثة الإنسانية في قطاع غزة، ورفض الإجراءات والسياسات الإسرائيل,0
التعليم العالي تعلن عن منح دراسية في بنغلادش بمجال الطب وحدة العلاقات العامة والدولية والإعلام 2024 01 16 أعلنت وزارة التعليم العالي والبحث العلمي، اليوم، عن توفر عدد من المنح الدراسية في بنغلادش، وذلك للحصول على درجة البكالوريوس في مجال الطب البشري وطب الأسنان ودعت الوزارة الطلبة الراغبين بالمنافسة على هذه المنح لزيارة موقعها الإلكتروني للاطلاع على كامل التفاصيل,0
إيران تقصف بالصواريخ الباليستية مواقع في العراق وسوريا وواشنطن تندد قصف الحرس الثوري الإيراني في وقت مبكر اليوم الثلاثاء بصواريخ باليستية ما سماها مراكز تجسس وتجمعات لجماعات إرهابية مناهضة لإيران في العراق وسوريا، بينما أعلنت سلطات إقليم كردستان مقتل 4 مدنيين، واستنكرت الولايات المتحدة الضربات وقال الحرس الثوري في بيان أوردته وكالة الأنباء الإيرانية إرنا إنه دمّر أحد المقرات التجسسية الرئيسية لجهاز الاستخبارات الإسرائيلية الموساد في إقليم كردستان العراق، بحسب البيان وأضاف البيان أن القصف دمر تجمعا للمجموعات الإرهابية المعادية لإيران في أجزاء من المنطقة باستخدام صواريخ باليس,0
وزيرة خارجية سلوفينيا ندعو لوقف فوري ودائم لإطلاق النار بغزة دعت وزيرة الخارجية السلوفينية تانيا فايون في لقاء مع قناة الجزيرة من دافوس إلى وقف فوري ودائم لإطلاق النار في قطاع غزة، واصفة الوضع الصحي في القطاع الفلسطيني بالمروع وقالت نحن ندعو إلى وقف فوري ودائم لإطلاق النار في غزة، ومن المهم جدا إيصال المساعدات الإنسانية لمن يحتاجها ، مشيرة إلى أن أهل غزة يفتقرون إلى الدواء والكهرباء والماء، وهناك 9 آلاف طفل فقدوا حياتهم، بالإضافة إلى أكثر من 23 ألف مدني، وهذا أمر لا يطاق، وهذه الأرقام لا تصدق يشار إلى عدد الشهداء ارتفع إلى 24 ألفا و448 و61 ألفا و504 مصابين، بحسب آخر ,0
